"","ccode","Year","country","eu","oecd","Debt.GDP","pop65","pop015","unempl","system","yrcurnt","allhouse","legelec","pluralty","pr","checks","fri","DeltaGDP","deltaMFP","deltaLP","healthexp","GDP","taxrev","taxrevnoss","CO2em","FDI","deltaGDP","GINI","inflation","poverty","unemployment","POP","openc","open1","familyexp","polconiii","polconv","ideology","maj","herftot","lDebt.GDP","raegov","raetot","Gdebtgdpr","edpdeficit","deficit","primbaltot2"
"18",0,1997,"Euro 11",1,1,63.1898015361049,15.9727192687181,16.6814682374862,11.5183200621277,2,1.8650414267492,0.224068919695422,0.210987502052708,0.825607383618058,0.801178975482715,4.64237676580884,-0.00127118200593838,NA,NA,2.11908719127825,24.5095431607161,1165772.16163698,6.56841601509172,24.664163381758,8.50053155495657,NA,NA,NA,1.90649000658698,NA,11.7381913236511,NA,NA,0.595772374323569,1.65871774785458,0.474651548834089,0.821760520040112,3.0931136630694,0.570911579503932,NA,63.2307493596704,0.342989743873085,NA,75.0986928198527,NA,1.6295159710092,1.63678739101191
"19",0,1998,"Euro 11",1,1,62.0354547626724,16.1752622000904,16.4985264983341,10.8281575924191,2,1.92143031471657,0.223797528021635,0.322950538776989,0.825292488741799,0.800790127732829,4.60606673991725,0.101672337638394,NA,NA,1.0467715629935,24.4972505508569,1213542.69612176,6.68679869995717,25.3942519574274,8.65617835766252,NA,NA,NA,1.4564100396973,NA,11.1114038202378,NA,NA,0.611523000749952,1.89605157420888,0.448713048213892,0.818332812648652,3.09381256461507,0.522310923582819,NA,63.1937432049023,0.321061749206775,NA,73.7138936263387,NA,1.83197000378512,1.83633567669099
"20",0,1999,"Euro 11",1,1,63.1857837677236,16.3779788115859,16.3428351080071,9.87104286374746,2,2.21284071600327,0.223431470810258,0.110584446884633,0.824932860469512,0.800637347650501,4.18244868734528,0.193334357739865,NA,NA,1.10462949959457,24.5653922723143,1255315.26814908,6.87187718376632,26.1041553090829,8.24750437899029,NA,NA,NA,1.25367562942606,NA,10.2978906731145,NA,NA,0.62250186860139,1.90143340272641,0.487234812122984,0.810546200623829,3.6350351498848,0.529030861226613,NA,62.0295105270742,0.264372642209492,NA,72.9109443573393,NA,2.20471314785482,2.19802737656241
"21",0,2000,"Euro 11",1,1,61.6740346693042,16.6164010440985,16.2307591155597,8.84597348214141,2,1.55401743254442,0.222752807779014,0.168003434497464,0.82472619949665,0.800056574171632,4.15757111496929,0.1854701817747,NA,NA,2.59763793773587,24.2492919195547,1322655.13576092,6.94983996157914,26.019437325936,8.30091155161943,NA,NA,NA,2.26689393662429,NA,9.17568331843369,NA,NA,0.700061387456767,1.88351632929096,0.488384767322712,0.81080677300035,3.6410982155298,0.526194928073388,NA,63.1574281262354,0.26507890828525,NA,70.5606707052067,-0.274927298637729,3.26279151404688,3.26767350519359
"22",0,2001,"Euro 11",1,1,60.2234854270682,16.8404139766715,16.1201441607074,7.97923930783858,2,1.22831147846528,0.354970194129167,0.186154162471037,0.824480222341525,0.79954104386664,4.02541604783911,0.270689587044946,NA,NA,1.1801978014969,24.396623991156,1389411.88269741,6.76255585178463,25.4949470994927,8.4587142452812,NA,2.07680473282608,NA,2.60057471979759,NA,8.12001506191746,NA,NA,0.693835104588446,1.88360533576168,0.494612182949651,0.811197643048067,3.2668458379635,0.526547880896888,NA,61.6391032104343,0.232338990625104,NA,69.4351247134861,-1.99871788013673,1.37471288622449,1.37528296401145
"23",0,2002,"Euro 11",1,1,59.9076350079807,17.0292854267383,16.0128968199212,8.3207801198015,2,1.15929341356735,0.355599607544895,0.593937033254066,0.824360070908936,0.799220217543532,3.83915002851988,0.470891612180801,NA,NA,1.20665504072557,24.9215991290238,1431487.74079458,6.70340506939294,25.0608710292106,8.39856726837889,9400867206.36758,0.985432803626077,NA,2.23875950914408,NA,8.52479078802054,NA,NA,0.669114892131723,1.92278686166127,0.452475168237791,0.802808273835346,2.79630959342112,0.551340789859278,NA,60.2036256667359,0.232173939179198,NA,69.057346188311,-2.60728329746781,0.52535074624283,0.512455776317753
"24",0,2003,"Euro 11",1,1,60.2230331703842,17.2015274000993,15.8940765476673,8.68242399057041,2,2.68679390079631,0.558052510915042,0.102699275521617,0.824478626953501,0.799077594428124,3.75860182904267,0.50533391439348,NA,NA,0.739964930374205,25.3945056793957,1460576.44948983,6.64856705077603,24.9011964128593,8.53192385199267,4723765299.12005,0.826556773931406,NA,2.10710141612465,NA,8.73583504428955,NA,NA,0.65281083171548,1.98605165993763,0.469131174751478,0.731799300026419,2.68783933393497,0.555370515859693,NA,59.9257917794506,0.192285619831456,NA,69.959573625703,-3.13298531863332,-0.134315071145449,-0.128404622292962
"25",0,2004,"Euro 11",1,1,61.7285155959608,17.5877340583874,15.733744126589,8.96168488107184,2,1.93808800611792,0.560032664392436,0.172384789498431,0.824658730028441,0.798917820187848,3.77132651241669,0.511308904904301,NA,NA,1.14957110723483,25.3389611099523,1519785.03508986,6.64143021841841,24.7482641891467,8.52716946630185,-19740063603.0183,2.21741734284799,NA,2.10272110105716,NA,9.0092382461526,NA,NA,0.67857976150774,1.9783772591474,0.467272220279459,0.731297431745501,2.88667970912403,0.564243004338575,NA,60.2542469471465,0.187235111802437,NA,70.3638470538637,-2.94414942542385,-0.10843882675781,-0.100250938858292
"26",0,2005,"Euro 11",1,1,62.8679644713041,17.6760332092266,15.5690507849024,8.90606176176181,2,1.63057813002836,0.42356259400113,0.296487398308493,0.82475169151235,0.798633619821847,3.90813222717916,0.507659458016888,NA,NA,1.14249228990127,25.4523201797765,1593543.01495027,6.78107243203053,25.1323053336695,8.42050215076354,-24987143364.167,1.67195504084952,NA,2.08813496153974,NA,8.88574927999594,NA,NA,0.707169636402909,1.96866608539074,0.439911552908053,0.814613712964816,2.95314871403689,0.557293197738599,NA,61.7404282664112,0.18649960073125,NA,71.213852545349,-2.57010414655456,0.0981418011791929,0.100462689775361
"27",0,2006,"Euro 11",1,1,61.4585022003282,17.8849434750618,15.4501258355067,8.27879251327405,2,1.55147591194587,0.457381075860273,0.264859298056226,0.824791771872751,0.798342961124054,4.1359181306536,0.599267992954623,NA,NA,2.21429909337937,25.0788728983023,1721819.7361932,6.86210609691913,25.8181198234165,8.3171140933481,-37928335873.4619,3.19723896199486,NA,2.07186616839077,NA,8.28182024978756,NA,NA,0.751734210441238,1.910492574656,0.451706120489121,0.815801417865685,3.06513730885985,0.6153084526728,NA,62.8602353373758,0.231955673542892,NA,69.907827978991,-1.42774326958871,1.15973472923601,1.15850046355036
"28",0,2007,"Euro 11",1,1,59.8887277236402,18.0580277462769,15.3701073677115,7.43090010960502,2,1.74406357966916,0.270458573560977,0.300913644306101,0.824883885310484,0.798252270125031,4.10675091956795,0.668624532938524,NA,NA,1.21274894142566,24.709319366153,1826539.37691956,6.95639388312351,26.1739224257211,8.16213899194734,-53706278134.4624,2.85777791249022,NA,2.13461592247239,NA,7.42758702942176,NA,NA,0.768447860495424,1.92927997725344,0.451047096601601,0.815663754619974,3.15847911038689,0.61516663554744,NA,61.4560498659907,0.237633749195323,NA,68.0008875525198,-0.767808068068468,1.89485639888074,1.90400562359805
"29",0,2008,"Euro 11",1,1,62.837734128563,18.1843605946209,15.3299923145241,7.49698478358924,2,2.12804474465273,0.27034779716357,0.35654930993954,0.824886947747123,0.798185985241491,4.08500408208453,0.681321412950465,NA,NA,-0.347645450620534,NA,1902027.30409964,6.77541750917674,25.4574022535701,7.95914548585383,-55752057703.7344,0.292511536879998,NA,3.17990077366393,NA,7.48623049134119,NA,NA,0.781318918313831,NA,0.453913063738296,0.816062763219456,2.75149936862848,0.596100164860698,NA,59.9000699781441,0.235039044590043,NA,71.7341684313939,-2.36677955264979,0.352322165198981,0.35187688292494
"30",0,2009,"Euro 11",1,1,71.5522065198946,NA,NA,9.40329000372664,2,2.07968012786544,0.270626724331996,0.32429906500017,0.824688036270074,0.797830800993057,4.27137275786431,0.683404632984766,NA,NA,-0.956173031311542,NA,1854006.86441315,6.51345343924779,24.4694113333991,NA,-24998026313.5424,-4.34203663575413,NA,0.223262149581076,NA,9.37513107880068,NA,NA,0.67611124289882,NA,0.458905802662935,0.818259689737289,2.75117966960336,0.592935807392273,NA,62.880607629782,0.295593941058123,NA,81.5722299675017,-6.64512536322774,-4.06628494724736,-4.06537258289158
"31",0,2010,"Euro 11",1,1,74.0691083271688,NA,NA,9.92389993696792,2,2.30502709470335,0.271033527243071,0.0856783522664256,0.824427621583015,0.797334475388347,4.30373626907919,NA,NA,NA,1.72206225047541,NA,1888986.5247163,NA,NA,NA,-32468261120.6328,1.80951213247822,NA,1.5547514676735,NA,9.91536770498959,NA,NA,0.754553814526719,NA,0.459358680860399,0.817644255753923,NA,0.562057237644351,NA,71.6021991164471,0.288003248693965,NA,87.6111574858928,-6.41052367419857,-3.80100165965286,-3.78613329030453
"32",1111,1980,"donor countries",1,1,21.935839174694,NA,NA,NA,2,1.39201167457019,0.32490247279988,0.461083470335745,0.785985943135624,0.67509752720012,4.82773889740987,NA,NA,NA,NA,21.8766204987093,549239.931750194,7.04874896403043,24.3917579070333,NA,NA,1.94126737319352,NA,NA,NA,NA,NA,NA,0.554237191262971,2.29079388049064,NA,NA,3.09730789142841,0.549747391661067,NA,NA,0.373229882744186,NA,NA,NA,NA,NA
"33",1111,1981,"donor countries",1,1,24.1126902165344,14.3019698815087,19.6910043961031,5.90029371678907,2,1.52628109197084,0.325501307388008,0.467033353467017,0.785849106292882,0.674498692611992,4.82747723617417,NA,NA,NA,NA,NA,604247.451257113,7.08611684396382,24.0799792101302,NA,NA,0.51037152832815,NA,NA,NA,NA,NA,NA,0.581637251282014,NA,NA,NA,3.74663836885679,0.565351860924417,NA,21.9414538177428,0.396897214996924,NA,NA,NA,NA,NA
"34",1111,1982,"donor countries",1,1,27.1861401693639,14.0553421984729,19.2371392885293,7.39668465370157,2,2.47060304317377,0.32663434018105,0.0838762931435684,0.785689372431343,0.673365659818949,4.61623757023312,NA,NA,NA,NA,NA,643828.803119011,7.00222057020366,23.983405936062,NA,NA,0.711232573189184,NA,NA,NA,NA,NA,NA,0.583759772503782,NA,NA,NA,3.77231527065247,0.6022954680421,NA,24.1191196954575,0.339522494743582,NA,NA,NA,NA,NA
"35",1111,1983,"donor countries",1,1,29.4394359772146,13.8209994900283,18.7964442293711,8.31389416793913,2,1.35209912414462,0.328129231167996,0.530068441694838,0.785502790429362,0.671870768832003,4.64304463618599,NA,NA,NA,NA,NA,678576.388029965,7.07112708933881,23.9609121793834,NA,NA,1.53217063862149,NA,NA,NA,NA,NA,NA,0.580365924425964,NA,NA,NA,2.72895334476947,0.589752883641404,NA,27.1993922447139,0.428645897167177,NA,NA,NA,NA,NA
"36",1111,1984,"donor countries",1,1,31.2252642765016,13.7023395024302,18.3746880567787,8.36380335006137,2,2.47057372779558,0.329753159777793,0,0.785189118705948,0.670246840222207,4.67261431657577,NA,NA,NA,NA,NA,720045.204459652,7.08266458679758,24.1893880775276,NA,NA,2.27045879467913,NA,NA,NA,NA,NA,NA,0.613426668053833,NA,NA,NA,2.732293287063,0.593206083878425,NA,29.4580554577695,0.410848609105123,NA,NA,NA,NA,NA
"37",1111,1985,"donor countries",1,1,32.922122083949,13.8160742546592,17.9988180434281,8.38664389688289,2,1.46901303572113,0,0.0575844896601161,0.784943247930107,0.668830743105264,4.67071615857448,NA,NA,NA,NA,24.1640081924374,756923.148555629,6.98836912736581,24.2906740304577,NA,NA,2.10620719529487,NA,NA,NA,NA,NA,NA,0.622100537785088,2.09159596806678,NA,NA,2.73516204813534,0.593380470491716,NA,31.2450808021015,0.410541872788901,NA,NA,NA,NA,NA
"38",1111,1986,"donor countries",1,1,33.743819067112,14.043765056951,17.7242788592067,8.02446468786135,2,0.653751110272097,0,0.461147206416964,0.784913941427918,0.667839432301252,4.61174884103039,NA,NA,NA,NA,NA,791158.604362686,6.79645784545164,24.184713505255,NA,NA,2.30405188521451,NA,NA,NA,NA,NA,NA,0.549864220813877,NA,NA,NA,2.0727474121215,0.596265145841923,NA,32.9319623593023,0.407917933792717,NA,NA,NA,NA,NA
"39",1111,1987,"donor countries",1,1,35.3929698221992,14.2684243016043,17.4377449007049,7.91035229696827,2,1.71924887128554,0,0.537905502498691,0.784924491164585,0.667034621218392,8.6061420679422,NA,NA,NA,NA,NA,828297.034640838,7.00903050498377,24.4656742239139,NA,NA,1.88475548262875,NA,NA,NA,NA,NA,NA,0.538352079584525,NA,NA,NA,2.07261725215638,0.546542169428022,NA,33.7516351211191,0.542571878348674,NA,NA,NA,NA,NA
"40",1111,1988,"donor countries",1,1,35.867096495059,14.4222005350193,17.3704229018585,7.63790350376763,2,1.87084287814835,0,0.333332734128662,0.785017178513944,0.666667265871338,8.52411241695406,NA,NA,NA,NA,NA,891357.052469836,6.94649615832256,24.173729578404,NA,NA,4.08103736014642,NA,NA,NA,NA,NA,NA,0.555421310432068,NA,NA,NA,2.796333332133,0.54897873426759,NA,35.3964411097863,0.566528509602837,NA,NA,NA,NA,NA
"41",1111,1989,"donor countries",1,1,35.5957016973672,14.5216184583133,17.3839080583204,6.93407475000742,2,2.45170984117226,0,0.0852883537808115,0.785353089821582,0.666974295971648,6.18973485253354,NA,NA,NA,NA,NA,962647.304526304,6.82258780041279,24.0870937014487,NA,NA,4.04703443447286,NA,NA,NA,NA,NA,NA,0.589948153790985,NA,NA,NA,2.79540996445431,0.552639489733647,NA,35.8475691073045,0.387383893602229,NA,NA,NA,NA,NA
"42",1111,1990,"donor countries",1,1,36.1435605197154,14.5892410024425,17.2529753628982,6.22538150585808,2,1.33854019263629,0,0.496947866113932,0.785596513917657,0.667550954155947,6.18763955659622,-0.0184740148404627,NA,NA,NA,23.4396737078713,1043788.92623029,6.8337877413948,23.6453226058864,NA,NA,3.99223236325132,NA,NA,NA,NA,NA,NA,0.584792552049562,2.05030310953646,0.500241910339152,0.842092665840034,2.87930157777045,0.549793018506196,NA,35.5714922751714,0.384743709138754,NA,NA,NA,NA,NA
"43",1111,1991,"donor countries",1,1,35.9606825951417,14.3676852669444,17.9219877491599,6.76974220786838,2,2.32726298929549,0,0.170557741623208,0.785482685109563,0.668086130184997,5.73194993701193,-0.0179433050248352,NA,NA,NA,24.7469667946314,1120685.91472591,6.81413749835142,24.1032624091287,10.2019572732337,NA,2.95498034234621,NA,NA,NA,6.91518543054452,NA,NA,0.592865582981377,2.30098804528819,0.501170652168385,0.84221411756263,2.84992403985076,0.569561937852453,NA,36.1345877230744,0.370182852255159,NA,NA,NA,NA,NA
"44",1111,1992,"donor countries",1,1,37.5735037022724,14.7684044502072,17.863631426674,7.60589818206844,2,1.66819829555252,0,0,0.785346641066882,0.668744706042916,5.84198606808697,0.0299339565981421,1.58324986346496,NA,NA,26.0334081702021,1167650.40103526,6.73126898789408,24.1947515216881,9.67330133337765,NA,1.5837033063241,NA,3.75082215015653,NA,7.7221629160735,NA,NA,0.570268617691766,2.34555911094661,0.502388482096314,0.842347923761206,2.84876659670612,0.563268737077986,NA,35.9484621526366,0.368042805425149,NA,NA,NA,NA,NA
"45",1111,1993,"donor countries",1,1,41.679306242151,15.0240395745996,17.7663842044575,8.85029101431847,2,0.925328908239704,0,0.330772035935467,0.785254162739681,0.669227964064533,6.17022463550577,0.0457739997012514,-0.640305595918599,NA,NA,27.006624015326,1183409.60294823,6.88837936741911,24.184790953689,9.47396775083038,NA,-0.62249385388804,NA,3.30916519115734,NA,8.97502819789892,NA,NA,0.535630008948239,2.42385576183581,0.436598839163638,0.833669986982453,2.18637332865122,0.562434405286184,NA,37.5628022200084,0.368199985636664,NA,NA,NA,NA,NA
"46",1111,1994,"donor countries",1,1,42.5488826772934,15.2027190602915,17.6778223929217,9.38218788315988,2,1.40817686601358,0,0.584348755139728,0.785114706802857,0.669158126282232,4.51634590090525,0.267401998966094,2.45593610781818,NA,NA,26.8659817709232,1237177.71021805,7.08518221825824,24.270530925164,9.34965723320578,NA,2.51258830999118,NA,2.33263877387229,NA,9.76442872240564,NA,NA,0.557701944582301,2.37839863246935,0.394265165844349,0.828106334661286,2.18650196391362,0.661643065945016,NA,41.6868302563246,0.502496146365518,NA,NA,NA,NA,NA
"47",1111,1995,"donor countries",1,1,45.023014494091,15.4575091512164,17.6114114995466,9.03013490778604,2,2.61320570391006,0,0.12893143202998,0.785130475448602,0.668925619995511,5.14228959413738,0.309387399148571,2.0613167329473,NA,NA,27.1586152153059,1285993.57704833,6.95089438800125,24.1971386953775,9.43406838938405,NA,2.07179469735542,NA,1.74666312747797,NA,9.32527970800914,NA,NA,0.578402155524364,2.3531537142472,0.403715100405561,0.829276337900602,2.30080761707282,0.622460073679631,NA,42.5532462236021,0.504128533056098,NA,62.1175741635472,-7.60813620951675,NA,NA
"48",1111,1996,"donor countries",1,1,46.6171298739698,15.6409024598188,17.4901745145327,9.46777542632089,2,2.1287660166752,0,0,0.785184894198336,0.668676700806412,5.08553652892485,0.309233566102636,1.29550377009529,0.57967787478752,1.34655027159862,27.4586736194668,1323204.80370363,7.11956597355231,24.377203395489,9.75466944703984,NA,1.29600423911281,NA,1.70874338167138,NA,9.82276617900422,NA,NA,0.591706066426241,2.30374475472682,0.452757792296858,0.835744646049131,2.30086419492813,0.628492559641755,NA,45.0274822996245,0.507163750217166,NA,63.9235069868872,-3.529943869591,NA,NA
"49",1111,1997,"donor countries",1,1,47.0370285336949,15.821360737182,17.3315481733227,9.78364135400132,2,0.796918087366483,0,0.331767603855814,0.785056554108502,0.668232396144186,5.08571390034518,0.386194896268828,2.34258160765515,1.47528437682599,2.11029614562912,26.9335660238928,1365415.86102424,7.12428905287912,24.43003991678,9.37038751580782,NA,2.36904372282103,NA,1.62849988089023,NA,10.1460002059938,NA,NA,0.640475463909297,2.33680064348258,0.452591467500459,0.835709020536101,2.96473640827233,0.62863233746976,NA,46.6399409643576,0.507223594174986,NA,63.8745877227825,-2.70748831844564,NA,NA
"50",1111,1998,"donor countries",1,1,46.8428167682963,15.9680723472917,17.2073463453944,9.1497504476397,2,1.45837413999484,0,0.538927742649388,0.784766620922629,0.667566039118592,5.0860217885589,0.557342421997981,2.64909786044189,1.18915710961115,1.71426351327448,26.8274867533697,1413027.65153201,7.12510353448064,25.3058781887972,9.48089319287851,NA,2.72287458825265,NA,0.926974873535894,NA,9.59664940374485,NA,NA,0.655827609713195,2.50672615970881,0.41006447243964,0.830118908472924,2.96669638344835,0.547618550830653,NA,47.0735265942409,0.47952376539728,NA,63.6017195469526,-2.09049819141517,NA,NA
